"COU","Country","VAR","Variable","MEA","Measure","ISIC4","ISIC4","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CAN","Canada","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2011-Q1","Q1-2011","IDX","Index","0","Units",,,59.9688415527344,,
"CAN","Canada","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2011-Q2","Q2-2011","IDX","Index","0","Units",,,58.3248443603516,,
"CAN","Canada","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2011-Q3","Q3-2011","IDX","Index","0","Units",,,56.2604637145996,,
"CAN","Canada","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2011-Q4","Q4-2011","IDX","Index","0","Units",,,55.3354187011719,,
"CAN","Canada","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2012-Q1","Q1-2012","IDX","Index","0","Units",,,54.0448989868164,,
"CAN","Canada","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2012-Q2","Q2-2012","IDX","Index","0","Units",,,51.9216957092285,,
"CAN","Canada","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2012-Q3","Q3-2012","IDX","Index","0","Units",,,50.283390045166,,
"CAN","Canada","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2012-Q4","Q4-2012","IDX","Index","0","Units",,,49.5296745300293,,
"CAN","Canada","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2013-Q1","Q1-2013","IDX","Index","0","Units",,,49.8198738098145,,
"CAN","Canada","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2013-Q2","Q2-2013","IDX","Index","0","Units",,,50.4521751403809,,
"CAN","Canada","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2013-Q3","Q3-2013","IDX","Index","0","Units",,,50.534725189209,,
"CAN","Canada","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2013-Q4","Q4-2013","IDX","Index","0","Units",,,49.8284568786621,,
"CAN","Canada","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2014-Q1","Q1-2014","IDX","Index","0","Units",,,49.1692276000977,,
"CAN","Canada","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2014-Q2","Q2-2014","IDX","Index","0","Units",,,49.2527084350586,,
"CAN","Canada","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2014-Q3","Q3-2014","IDX","Index","0","Units",,,49.5345001220703,,
"CAN","Canada","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2014-Q4","Q4-2014","IDX","Index","0","Units",,,49.6154518127441,,
"CAN","Canada","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2015-Q1","Q1-2015","IDX","Index","0","Units",,,49.2967948913574,,
"CAN","Canada","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2015-Q2","Q2-2015","IDX","Index","0","Units",,,48.9199333190918,,
"CAN","Canada","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2015-Q3","Q3-2015","IDX","Index","0","Units",,,48.8554992675781,,
"CAN","Canada","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2015-Q4","Q4-2015","IDX","Index","0","Units",,,48.6456184387207,,
"CAN","Canada","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2016-Q1","Q1-2016","IDX","Index","0","Units",,,47.8666496276855,,
"CAN","Canada","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2016-Q2","Q2-2016","IDX","Index","0","Units",,,46.4344177246094,,
"CAN","Canada","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2016-Q3","Q3-2016","IDX","Index","0","Units",,,44.7371635437012,,
"CAN","Canada","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2016-Q4","Q4-2016","IDX","Index","0","Units",,,43.3700523376465,,
"CAN","Canada","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2017-Q1","Q1-2017","IDX","Index","0","Units",,,43.2849464416504,,
"CAN","Canada","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2017-Q2","Q2-2017","IDX","Index","0","Units",,,43.4892654418945,,
"CAN","Canada","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2017-Q3","Q3-2017","IDX","Index","0","Units",,,42.4289970397949,,
"CAN","Canada","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2017-Q4","Q4-2017","IDX","Index","0","Units",,,41.847240447998,,
"CAN","Canada","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2018-Q1","Q1-2018","IDX","Index","0","Units",,,41.9795532226562,,
"CAN","Canada","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2018-Q2","Q2-2018","IDX","Index","0","Units",,,41.9174919128418,,
"CAN","Canada","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2018-Q3","Q3-2018","IDX","Index","0","Units",,,42.4208679199219,,
"CAN","Canada","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2018-Q4","Q4-2018","IDX","Index","0","Units",,,43.6088104248047,,
"CAN","Canada","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2019-Q1","Q1-2019","IDX","Index","0","Units",,,44.8886947631836,,
"CAN","Canada","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2019-Q2","Q2-2019","IDX","Index","0","Units",,,44.7826499938965,,
"CAN","Canada","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2019-Q3","Q3-2019","IDX","Index","0","Units",,,42.4964370727539,,
"CAN","Canada","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2019-Q4","Q4-2019","IDX","Index","0","Units",,,39.5347633361816,,
"CAN","Canada","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2020-Q1","Q1-2020","IDX","Index","0","Units",,,35.921802520752,,
"CAN","Canada","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2020-Q2","Q2-2020","IDX","Index","0","Units",,,32.9927406311035,,
"CAN","Canada","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2020-Q3","Q3-2020","IDX","Index","0","Units",,,32.4260673522949,,
"CAN","Canada","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2020-Q4","Q4-2020","IDX","Index","0","Units",,,32.0941047668457,,
"DNK","Denmark","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2011-Q1","Q1-2011","IDX","Index","0","Units",,,244.192428588867,,
"DNK","Denmark","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2011-Q2","Q2-2011","IDX","Index","0","Units",,,236.331649780273,,
"DNK","Denmark","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2011-Q3","Q3-2011","IDX","Index","0","Units",,,229.050643920898,,
"DNK","Denmark","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2011-Q4","Q4-2011","IDX","Index","0","Units",,,224.866119384766,,
"DNK","Denmark","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2012-Q1","Q1-2012","IDX","Index","0","Units",,,225.730102539062,,
"DNK","Denmark","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2012-Q2","Q2-2012","IDX","Index","0","Units",,,227.900680541992,,
"DNK","Denmark","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2012-Q3","Q3-2012","IDX","Index","0","Units",,,229.775665283203,,
"DNK","Denmark","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2012-Q4","Q4-2012","IDX","Index","0","Units",,,229.085601806641,,
"DNK","Denmark","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2013-Q1","Q1-2013","IDX","Index","0","Units",,,223.453979492188,,
"DNK","Denmark","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2013-Q2","Q2-2013","IDX","Index","0","Units",,,214.262329101562,,
"DNK","Denmark","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2013-Q3","Q3-2013","IDX","Index","0","Units",,,203.370895385742,,
"DNK","Denmark","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2013-Q4","Q4-2013","IDX","Index","0","Units",,,188.146850585938,,
"DNK","Denmark","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2014-Q1","Q1-2014","IDX","Index","0","Units",,,172.418548583984,,
"DNK","Denmark","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2014-Q2","Q2-2014","IDX","Index","0","Units",,,165.831253051758,,
"DNK","Denmark","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2014-Q3","Q3-2014","IDX","Index","0","Units",,,168.747421264648,,
"DNK","Denmark","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2014-Q4","Q4-2014","IDX","Index","0","Units",,,174.359436035156,,
"DNK","Denmark","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2015-Q1","Q1-2015","IDX","Index","0","Units",,,177.028823852539,,
"DNK","Denmark","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2015-Q2","Q2-2015","IDX","Index","0","Units",,,170.915405273438,,
"DNK","Denmark","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2015-Q3","Q3-2015","IDX","Index","0","Units",,,160.222518920898,,
"DNK","Denmark","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2015-Q4","Q4-2015","IDX","Index","0","Units",,,157.200012207031,,
"DNK","Denmark","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2016-Q1","Q1-2016","IDX","Index","0","Units",,,161.335189819336,,
"DNK","Denmark","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2016-Q2","Q2-2016","IDX","Index","0","Units",,,166.853759765625,,
"DNK","Denmark","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2016-Q3","Q3-2016","IDX","Index","0","Units",,,173.520217895508,,
"DNK","Denmark","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2016-Q4","Q4-2016","IDX","Index","0","Units",,,183.201461791992,,
"DNK","Denmark","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2017-Q1","Q1-2017","IDX","Index","0","Units",,,194.225708007812,,
"DNK","Denmark","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2017-Q2","Q2-2017","IDX","Index","0","Units",,,205.982864379883,,
"DNK","Denmark","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2017-Q3","Q3-2017","IDX","Index","0","Units",,,230.127075195312,,
"DNK","Denmark","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2017-Q4","Q4-2017","IDX","Index","0","Units",,,260.579742431641,,
"DNK","Denmark","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2018-Q1","Q1-2018","IDX","Index","0","Units",,,280.493041992188,,
"DNK","Denmark","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2018-Q2","Q2-2018","IDX","Index","0","Units",,,294.512390136719,,
"DNK","Denmark","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2018-Q3","Q3-2018","IDX","Index","0","Units",,,293.873809814453,,
"DNK","Denmark","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2018-Q4","Q4-2018","IDX","Index","0","Units",,,280.882019042969,,
"DNK","Denmark","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2019-Q1","Q1-2019","IDX","Index","0","Units",,,265.677520751953,,
"DNK","Denmark","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2019-Q2","Q2-2019","IDX","Index","0","Units",,,249.45637512207,,
"DNK","Denmark","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2019-Q3","Q3-2019","IDX","Index","0","Units",,,242.751678466797,,
"DNK","Denmark","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2019-Q4","Q4-2019","IDX","Index","0","Units",,,241.452728271484,,
"DNK","Denmark","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2020-Q1","Q1-2020","IDX","Index","0","Units",,,236.585723876953,,
"DNK","Denmark","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2020-Q2","Q2-2020","IDX","Index","0","Units",,,230.314880371094,,
"DNK","Denmark","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2020-Q3","Q3-2020","IDX","Index","0","Units",,,215.580169677734,,
"DNK","Denmark","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2020-Q4","Q4-2020","IDX","Index","0","Units",,,194.019409179688,,
"ISL","Iceland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2011-Q1","Q1-2011","IDX","Index","0","Units",,,206.042022705078,,
"ISL","Iceland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2011-Q2","Q2-2011","IDX","Index","0","Units",,,233.021469116211,,
"ISL","Iceland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2011-Q3","Q3-2011","IDX","Index","0","Units",,,242.886169433594,,
"ISL","Iceland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2011-Q4","Q4-2011","IDX","Index","0","Units",,,225.048812866211,,
"ISL","Iceland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2012-Q1","Q1-2012","IDX","Index","0","Units",,,193.479553222656,,
"ISL","Iceland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2012-Q2","Q2-2012","IDX","Index","0","Units",,,178.255981445312,,
"ISL","Iceland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2012-Q3","Q3-2012","IDX","Index","0","Units",,,179.217559814453,,
"ISL","Iceland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2012-Q4","Q4-2012","IDX","Index","0","Units",,,171.177825927734,,
"ISL","Iceland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2013-Q1","Q1-2013","IDX","Index","0","Units",,,156.79296875,,
"ISL","Iceland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2013-Q2","Q2-2013","IDX","Index","0","Units",,,148.969741821289,,
"ISL","Iceland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2013-Q3","Q3-2013","IDX","Index","0","Units",,,142.921798706055,,
"ISL","Iceland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2013-Q4","Q4-2013","IDX","Index","0","Units",,,135.142517089844,,
"ISL","Iceland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2014-Q1","Q1-2014","IDX","Index","0","Units",,,129.553024291992,,
"ISL","Iceland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2014-Q2","Q2-2014","IDX","Index","0","Units",,,127.739433288574,,
"ISL","Iceland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2014-Q3","Q3-2014","IDX","Index","0","Units",,,125.399238586426,,
"ISL","Iceland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2014-Q4","Q4-2014","IDX","Index","0","Units",,,121.116630554199,,
"ISL","Iceland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2015-Q1","Q1-2015","IDX","Index","0","Units",,,115.00870513916,,
"ISL","Iceland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2015-Q2","Q2-2015","IDX","Index","0","Units",,,107.680908203125,,
"ISL","Iceland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2015-Q3","Q3-2015","IDX","Index","0","Units",,,103.226684570312,,
"ISL","Iceland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2015-Q4","Q4-2015","IDX","Index","0","Units",,,102.531433105469,,
"ISL","Iceland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2016-Q1","Q1-2016","IDX","Index","0","Units",,,103.054443359375,,
"ISL","Iceland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2016-Q2","Q2-2016","IDX","Index","0","Units",,,102.679374694824,,
"ISL","Iceland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2016-Q3","Q3-2016","IDX","Index","0","Units",,,100.882446289062,,
"ISL","Iceland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2016-Q4","Q4-2016","IDX","Index","0","Units",,,98.2198867797852,,
"ISL","Iceland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2017-Q1","Q1-2017","IDX","Index","0","Units",,,96.4877471923828,,
"ISL","Iceland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2017-Q2","Q2-2017","IDX","Index","0","Units",,,101.096321105957,,
"ISL","Iceland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2017-Q3","Q3-2017","IDX","Index","0","Units",,,115.355781555176,,
"ISL","Iceland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2017-Q4","Q4-2017","IDX","Index","0","Units",,,135.407135009766,,
"ISL","Iceland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2018-Q1","Q1-2018","IDX","Index","0","Units",,,147.912719726562,,
"ISL","Iceland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2018-Q2","Q2-2018","IDX","Index","0","Units",,,139.203704833984,,
"ISL","Iceland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2018-Q3","Q3-2018","IDX","Index","0","Units",,,125.505554199219,,
"ISL","Iceland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2018-Q4","Q4-2018","IDX","Index","0","Units",,,120.503089904785,,
"ISL","Iceland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2019-Q1","Q1-2019","IDX","Index","0","Units",,,119.615760803223,,
"ISL","Iceland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2019-Q2","Q2-2019","IDX","Index","0","Units",,,123.44116973877,,
"ISL","Iceland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2019-Q3","Q3-2019","IDX","Index","0","Units",,,129.926116943359,,
"ISL","Iceland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2019-Q4","Q4-2019","IDX","Index","0","Units",,,135.533142089844,,
"ISL","Iceland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2020-Q1","Q1-2020","IDX","Index","0","Units",,,134.794235229492,,
"ISL","Iceland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2020-Q2","Q2-2020","IDX","Index","0","Units",,,121.413619995117,,
"ISL","Iceland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2020-Q3","Q3-2020","IDX","Index","0","Units",,,100.861099243164,,
"ISL","Iceland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2020-Q4","Q4-2020","IDX","Index","0","Units",,,84.843620300293,,
"NLD","Netherlands","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2011-Q1","Q1-2011","IDX","Index","0","Units",,,116.045448303223,,
"NLD","Netherlands","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2011-Q2","Q2-2011","IDX","Index","0","Units",,,116.309776306152,,
"NLD","Netherlands","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2011-Q3","Q3-2011","IDX","Index","0","Units",,,121.176940917969,,
"NLD","Netherlands","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2011-Q4","Q4-2011","IDX","Index","0","Units",,,130.675827026367,,
"NLD","Netherlands","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2012-Q1","Q1-2012","IDX","Index","0","Units",,,138.333755493164,,
"NLD","Netherlands","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2012-Q2","Q2-2012","IDX","Index","0","Units",,,142.142425537109,,
"NLD","Netherlands","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2012-Q3","Q3-2012","IDX","Index","0","Units",,,145.218658447266,,
"NLD","Netherlands","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2012-Q4","Q4-2012","IDX","Index","0","Units",,,149.793609619141,,
"NLD","Netherlands","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2013-Q1","Q1-2013","IDX","Index","0","Units",,,158.005493164062,,
"NLD","Netherlands","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2013-Q2","Q2-2013","IDX","Index","0","Units",,,161.239105224609,,
"NLD","Netherlands","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2013-Q3","Q3-2013","IDX","Index","0","Units",,,156.119094848633,,
"NLD","Netherlands","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2013-Q4","Q4-2013","IDX","Index","0","Units",,,146.144561767578,,
"NLD","Netherlands","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2014-Q1","Q1-2014","IDX","Index","0","Units",,,132.560958862305,,
"NLD","Netherlands","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2014-Q2","Q2-2014","IDX","Index","0","Units",,,125.363136291504,,
"NLD","Netherlands","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2014-Q3","Q3-2014","IDX","Index","0","Units",,,121.345504760742,,
"NLD","Netherlands","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2014-Q4","Q4-2014","IDX","Index","0","Units",,,114.245544433594,,
"NLD","Netherlands","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2015-Q1","Q1-2015","IDX","Index","0","Units",,,104.558540344238,,
"NLD","Netherlands","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2015-Q2","Q2-2015","IDX","Index","0","Units",,,92.3532791137695,,
"NLD","Netherlands","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2015-Q3","Q3-2015","IDX","Index","0","Units",,,86.2181549072266,,
"NLD","Netherlands","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2015-Q4","Q4-2015","IDX","Index","0","Units",,,86.4611358642578,,
"NLD","Netherlands","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2016-Q1","Q1-2016","IDX","Index","0","Units",,,83.575325012207,,
"NLD","Netherlands","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2016-Q2","Q2-2016","IDX","Index","0","Units",,,76.5021209716797,,
"NLD","Netherlands","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2016-Q3","Q3-2016","IDX","Index","0","Units",,,71.3090362548828,,
"NLD","Netherlands","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2016-Q4","Q4-2016","IDX","Index","0","Units",,,68.6165542602539,,
"NLD","Netherlands","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2017-Q1","Q1-2017","IDX","Index","0","Units",,,64.6361770629883,,
"NLD","Netherlands","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2017-Q2","Q2-2017","IDX","Index","0","Units",,,60.1732635498047,,
"NLD","Netherlands","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2017-Q3","Q3-2017","IDX","Index","0","Units",,,56.3880729675293,,
"NLD","Netherlands","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2017-Q4","Q4-2017","IDX","Index","0","Units",,,53.6905288696289,,
"NLD","Netherlands","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2018-Q1","Q1-2018","IDX","Index","0","Units",,,52.8882293701172,,
"NLD","Netherlands","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2018-Q2","Q2-2018","IDX","Index","0","Units",,,52.9618759155273,,
"NLD","Netherlands","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2018-Q3","Q3-2018","IDX","Index","0","Units",,,53.6086730957031,,
"NLD","Netherlands","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2018-Q4","Q4-2018","IDX","Index","0","Units",,,54.1454429626465,,
